PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
CHEBI:16908	chemical-affects	NDUFA4	DrugBank			http://pathwaycommons.org/pc12/Control_a3157dc3bf44fe4beeb34c858b86caa0;http://pathwaycommons.org/pc12/BiochemicalReaction_4e816c288b5e3e3529e02ad3ffbc4214
CHEBI:16908	chemical-affects	NDUFA5	DrugBank			http://pathwaycommons.org/pc12/Control_cd1ec65eb4ac5231ab3f53333b9b2d4a;http://pathwaycommons.org/pc12/BiochemicalReaction_877eebe3f7a83950d0b8efeb4f523781
CHEBI:16908	chemical-affects	NDUFA6	DrugBank			http://pathwaycommons.org/pc12/Control_b24c10cd5091e5e19e3ca30a86261484;http://pathwaycommons.org/pc12/BiochemicalReaction_612f57473b8781ea182f55fdd9fb9386
CHEBI:16908	chemical-affects	NDUFA7	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_4fca896bbdb6f418eac832c4b75427db;http://pathwaycommons.org/pc12/Control_e1d138f6864562c5540d01108dd503bc
CHEBI:16908	chemical-affects	NDUFA8	DrugBank			http://pathwaycommons.org/pc12/Control_07b7c48ccf17401d0bfef7e8422686e7;http://pathwaycommons.org/pc12/BiochemicalReaction_67096459f861dd1839424ac214d3e092
CHEBI:16908	chemical-affects	NDUFA9	DrugBank			http://pathwaycommons.org/pc12/Control_bcc90ce8fd906bad6492c9d10b4a3793;http://pathwaycommons.org/pc12/BiochemicalReaction_52db4f3603e45088d0b603b1e7a7e887
CHEBI:16908	chemical-affects	NDUFAB1	DrugBank			http://pathwaycommons.org/pc12/Control_ea024d41f686b1c70d38cfe64d6f5cf6;http://pathwaycommons.org/pc12/BiochemicalReaction_18f88f3e00979b4a3ec3ce29cc2d210f
CHEBI:16908	chemical-affects	NDUFB10	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_0260ebdf92a13432e7a01130af8e0ece;http://pathwaycommons.org/pc12/Control_b7cff9b104f8f9b9b7f4e756991c1950
CHEBI:16908	chemical-affects	NDUFB1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bc6be71486d3b84d1bcd7bf11a9fb98e;http://pathwaycommons.org/pc12/Control_5a5d5af612a1b1ad6dcbe841de193258
CHEBI:16908	chemical-affects	NDUFB2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_82290408d5933cd6ef30561b15ed5cba;http://pathwaycommons.org/pc12/Control_e104d34048d821297bdbce1ee1ce4cab
CHEBI:16908	chemical-affects	NDUFB3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bf78438c10be2d6fc63fa10c37e39e51;http://pathwaycommons.org/pc12/Control_67749719ba242acdaa3816a4a9d2f173
CHEBI:16908	chemical-affects	NDUFB4	DrugBank			http://pathwaycommons.org/pc12/Control_e01f3709dcb5b2986cef07f9945fab27;http://pathwaycommons.org/pc12/BiochemicalReaction_bd79eb8b0f48224b35ee1db455cd6217
CHEBI:16908	chemical-affects	NDUFB5	DrugBank			http://pathwaycommons.org/pc12/Control_16f43ce8cb642e8e940b8f1086186a99;http://pathwaycommons.org/pc12/BiochemicalReaction_18af3480d51f513bcc35066ea0cb7c8b
CHEBI:16908	chemical-affects	NDUFB6	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_af1551b2b6686452ae268422e467820a;http://pathwaycommons.org/pc12/Control_a1d0f8336b7527a8b41fe45980001710
CHEBI:16908	chemical-affects	NDUFB7	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_771b8ea53e83a69f9f01af8e20e1929c;http://pathwaycommons.org/pc12/Control_8eff4401d0804fb77cd35ce453312b0b
CHEBI:16908	chemical-affects	NDUFB8	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_5ec397838bf8ee9c179a7904973b6c3b;http://pathwaycommons.org/pc12/Control_0945950dbd864fafbc4ab185cdff9dc9
CHEBI:16908	chemical-affects	NDUFB9	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2cca3e66b3fb9d53e89dfd1cbc6561df;http://pathwaycommons.org/pc12/Control_caf073b80d705f6fe786f6919574dd7b
CHEBI:16908	chemical-affects	NDUFC1	DrugBank			http://pathwaycommons.org/pc12/Control_5b05b8c72574feadbeaab6f71d16a852;http://pathwaycommons.org/pc12/BiochemicalReaction_9b211cc5f076660fb4480a2cac891d8b
CHEBI:16908	chemical-affects	NDUFC2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1527334d5630fe65a20434903d8ff428;http://pathwaycommons.org/pc12/Control_de00febe0e227686861ab226d5afb128
CHEBI:16908	chemical-affects	NDUFS1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_0960a9a03791dcc06db8c1420c9dc7f2;http://pathwaycommons.org/pc12/Control_24b523efc27d12c4f3087ee63b8328f9
CHEBI:16908	chemical-affects	NDUFS2	DrugBank			http://pathwaycommons.org/pc12/Control_02630153e0389ff56f7fdebf4b7e08d9;http://pathwaycommons.org/pc12/BiochemicalReaction_3254624d43e12716e82b710bf795bb0f
CHEBI:16908	chemical-affects	NDUFS3	DrugBank			http://pathwaycommons.org/pc12/Control_ee5abf5bdfefab2634335af8cf76d33c;http://pathwaycommons.org/pc12/BiochemicalReaction_b99c2dd7b9ba55bac16b27c39d1badda
CHEBI:16908	chemical-affects	NDUFS4	DrugBank			http://pathwaycommons.org/pc12/Control_9e74c7817171b365389fc484d239a770;http://pathwaycommons.org/pc12/BiochemicalReaction_517f121db04a0dc257e946b5ebfefca3
CHEBI:16908	chemical-affects	NDUFS5	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bb24e37d40d06f89a3ff8da6054af74c;http://pathwaycommons.org/pc12/Control_ecdd5c39f15a58813cc62a70c5c9be4c
CHEBI:16908	chemical-affects	NDUFS6	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_96937f4d71cde8c37eec26289ba5d382;http://pathwaycommons.org/pc12/Control_25b129fad840c8705a79a38e0d4629f5
CHEBI:16908	chemical-affects	NDUFS7	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_5e6a41211c81b4a13f2d38ae68b2dce7;http://pathwaycommons.org/pc12/Control_b5e42e94516579f53c6c0bd8783c2211
CHEBI:16908	chemical-affects	NDUFS8	DrugBank			http://pathwaycommons.org/pc12/Control_818a234ea2dde993a637bd08ef1bdfab;http://pathwaycommons.org/pc12/BiochemicalReaction_395b32f7a91e9f750df90198a946670c
CHEBI:16908	chemical-affects	NDUFV1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_ea63f7b6ecd3ace06cfd68320bc44d36;http://pathwaycommons.org/pc12/Control_4e654601489d778c08e59d6c4018500e
CHEBI:16908	chemical-affects	NDUFV2	DrugBank			http://pathwaycommons.org/pc12/Control_41d08665aca08fd93ab42070fa2b83b2;http://pathwaycommons.org/pc12/BiochemicalReaction_f60e92564100ab80f7969fcd5f6875df
CHEBI:16908	chemical-affects	NDUFV3	DrugBank			http://pathwaycommons.org/pc12/Control_d3c62e46451108ce57360475fb89fa1b;http://pathwaycommons.org/pc12/BiochemicalReaction_aeeb1e6162e0bfa426aeae87e4f92e92
CHEBI:16908	chemical-affects	NNT	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f97410d0f31e214ce87acd742e060466;http://pathwaycommons.org/pc12/Control_5fd343b74a909b878dca927b866f91ba
CHEBI:16908	chemical-affects	NQO2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_961add64b9d49798cc0ce9d17f64bd95;http://pathwaycommons.org/pc12/Control_9262830dc3b47044f274618b90bd296a
CHEBI:16908	chemical-affects	NSDHL	DrugBank			http://pathwaycommons.org/pc12/Control_02601aedfcfe1be2dadd67328a951d93;http://pathwaycommons.org/pc12/BiochemicalReaction_90967dc48a803f5ec21f6563ae57cfa9
CHEBI:16908	chemical-affects	OGDH	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f805a5dbc344e53f27d5466334fda679;http://pathwaycommons.org/pc12/Control_268578bae10680cbd111f17690f01db3
CHEBI:16908	chemical-affects	PDHA1	DrugBank			http://pathwaycommons.org/pc12/Control_3098aa935ae0a5cf3f9dc246217a8012;http://pathwaycommons.org/pc12/BiochemicalReaction_b0a8fa93a8bf9145455779fec7191898
CHEBI:16908	chemical-affects	PDHA2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1f817a8b219445cc0e94a0886eeced93;http://pathwaycommons.org/pc12/Control_05bdb797bbcc33f88dd366717095a2d0
CHEBI:16908	chemical-affects	PDHB	DrugBank			http://pathwaycommons.org/pc12/Control_067fd1b5a18450d7085ff916117dacb1;http://pathwaycommons.org/pc12/BiochemicalReaction_a50a5ac00761248a65e21c236101ca59
CHEBI:16908	chemical-affects	PHGDH	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_316d4535769491bd029f770c1f988c51;http://pathwaycommons.org/pc12/Control_294130a5328d1b0c09c400c4598e496a
CHEBI:16908	chemical-affects	PYCR1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_e85489c917f50153eb0d698eeb70cb62;http://pathwaycommons.org/pc12/Control_e45217c1e01181f9adf6e877cebb7766
CHEBI:16908	chemical-affects	PYCR2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f6c5b8720587ab54cb89f49690a61178;http://pathwaycommons.org/pc12/Control_0433fbc32dadd7c05536b1331312fa58
CHEBI:16908	chemical-affects	QDPR	DrugBank			http://pathwaycommons.org/pc12/Control_4af74ba8d4c2aebd3ea77613e4277a87;http://pathwaycommons.org/pc12/BiochemicalReaction_f2e8ed0c454b6d96c1c8f4a88f4f0564
CHEBI:16908	chemical-affects	RDH5	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_4728ca6efd91251b0b2dc74541af4f30;http://pathwaycommons.org/pc12/Control_d78389a904f9c6e3eea206b7cbcdca44
CHEBI:16908	chemical-affects	SORD	DrugBank			http://pathwaycommons.org/pc12/Control_942c838289efb1eef1d4afff9af119b5;http://pathwaycommons.org/pc12/BiochemicalReaction_359efadb54da38b1c6dd3ece6359994f
CHEBI:16908	chemical-affects	TSTA3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f50ea2510d00f281270e714a1d277bb9;http://pathwaycommons.org/pc12/Control_dd48b6109deb8f7b1adf6c71607b0916
CHEBI:16908	chemical-affects	TYR	DrugBank			http://pathwaycommons.org/pc12/Control_fc4d145da8f5e5c71b4492123116de42;http://pathwaycommons.org/pc12/BiochemicalReaction_394728c80d053a086da223d0a5f06170
CHEBI:16908	chemical-affects	UGDH	DrugBank			http://pathwaycommons.org/pc12/Control_c0d1b7a1ce9f345d7a76d015ae42bf8d;http://pathwaycommons.org/pc12/BiochemicalReaction_d16ce00625f826419e820645bb96f9fb
CHEBI:16914	chemical-affects	AKR1C1	DrugBank			http://pathwaycommons.org/pc12/Control_449f3fff800cd5db77c24f4ae10a38da;http://pathwaycommons.org/pc12/BiochemicalReaction_649c11541fb6b21744e9fb849cd25393
CHEBI:16914	chemical-affects	PTGS1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_b6c6f7c12232ad121fa9a9f27fa4c947;http://pathwaycommons.org/pc12/Control_31be4b6c6bbc7f8cb4b8d7d7fc7c0772
CHEBI:16914	chemical-affects	PTGS2	DrugBank			http://pathwaycommons.org/pc12/Control_8e407e0281175eb27c3943c1a0872f8e;http://pathwaycommons.org/pc12/BiochemicalReaction_2f7c8197f4e1b3e45f54a1bcd32e30e5
CHEBI:16919	chemical-affects	CKB	DrugBank			http://pathwaycommons.org/pc12/Control_96076f51472ca896121d423f0fe2712f;http://pathwaycommons.org/pc12/BiochemicalReaction_18506ab7a4b4d99204e62a3d58774743
CHEBI:16919	chemical-affects	CKMT1A	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_efd10abc3f334d8a720716c7281e03fe;http://pathwaycommons.org/pc12/Control_57ee852f7a2aba5298daa1ac3ff71662
CHEBI:16919	chemical-affects	CKMT1B	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_efd10abc3f334d8a720716c7281e03fe;http://pathwaycommons.org/pc12/Control_57ee852f7a2aba5298daa1ac3ff71662
CHEBI:16919	chemical-affects	CKMT2	DrugBank			http://pathwaycommons.org/pc12/Control_58dd1ae9e97a065e3f58bed7f4c00059;http://pathwaycommons.org/pc12/BiochemicalReaction_a85b22d165712840283c4b4fbf09253b
CHEBI:16919	chemical-affects	CKM	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_74a267e9e5b168e67bd9c7f1c71270de;http://pathwaycommons.org/pc12/Control_2daeb3169eb5e1c7a1ce7c51d312f56a
CHEBI:16919	chemical-affects	GAMT	DrugBank			http://pathwaycommons.org/pc12/Control_1daf74d969878ada1e6730d95979c2b0;http://pathwaycommons.org/pc12/BiochemicalReaction_eee08a5d18c4626f796d67dce6fa47fc
CHEBI:16919	chemical-affects	SLC6A8	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f92bfcb7144a17276e32cc33feced09d;http://pathwaycommons.org/pc12/Control_9f3b40c305ac579155f9205e5e421938
CHEBI:16927	chemical-affects	AASS	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_045104284430a2a9f5fd007489efe9d8;http://pathwaycommons.org/pc12/Control_80f8c38679609a0a0fc7611523cff103
CHEBI:16977	chemical-affects	AARS2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_6c31227262d81b452573e34a97c678c8;http://pathwaycommons.org/pc12/Control_82de4d5047dc35773f00d24ea65dff47
CHEBI:16977	chemical-affects	AARS	DrugBank			http://pathwaycommons.org/pc12/Control_a50fb4f4ba55781edef79b0e94878904;http://pathwaycommons.org/pc12/BiochemicalReaction_a955f5e29dca1bdc7b80dd8b386df10a
CHEBI:16977	chemical-affects	ABAT	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_4fd181eabcb31242027285c08a955cbc;http://pathwaycommons.org/pc12/Control_1cf9d8b366b93cda727ac0b5711b93d7
CHEBI:16977	chemical-affects	AGXT2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_852d186cb617be3a13fae4f137516f09;http://pathwaycommons.org/pc12/Control_b1fd1dba0efb8d6800999c583c358e36
CHEBI:16977	chemical-affects	AGXT	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f42fff87241fcf07a295b4d5a3faaf5f;http://pathwaycommons.org/pc12/Control_59c46b7e5ed17b74c4686f828201aec1
CHEBI:16977	chemical-affects	GPT2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_81f86fa6d8e2c3e2c5527738066af75e;http://pathwaycommons.org/pc12/Control_04e73d7836b60a3cfe4d159f3f69dfec
CHEBI:16977	chemical-affects	GPT	DrugBank			http://pathwaycommons.org/pc12/Control_73b81e12ed48b517a45766ba0a71eeda;http://pathwaycommons.org/pc12/BiochemicalReaction_e71c367092b4333ffe889e6cd11b3a7c
CHEBI:16977	chemical-affects	KYNU	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_6491a3b29abfa61ea540cdc26fa4b6b0;http://pathwaycommons.org/pc12/Control_13378c94e314a4b2a29be9742537f3f8
CHEBI:16977	chemical-affects	NFS1	DrugBank			http://pathwaycommons.org/pc12/Control_a503686a9738fb6b4daf02240e565768;http://pathwaycommons.org/pc12/BiochemicalReaction_5bf79aa1b088d4b42a3d75351d4dfeba
CHEBI:16977	chemical-affects	PHYKPL	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_ae307716349b8095b78dda45b51247c0;http://pathwaycommons.org/pc12/Control_d28c0f1b5cb5a334675cb654a316279a
CHEBI:16977	chemical-affects	SLC1A4	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_be2eab252aef34e6839c2fc55040fad5;http://pathwaycommons.org/pc12/Control_24193b0131c1259c523a54041805a360
CHEBI:16977	chemical-affects	SLC36A1	DrugBank			http://pathwaycommons.org/pc12/Control_753e197bc99ff1c37f69cac06aa196f8;http://pathwaycommons.org/pc12/BiochemicalReaction_8cdb4d3ae6fd615f4cf9a9510a393c8b
CHEBI:16977	chemical-affects	SLC7A8	DrugBank			http://pathwaycommons.org/pc12/Control_7aeb987697a80c681a6ea4ce44faf4b2;http://pathwaycommons.org/pc12/BiochemicalReaction_d28827b4de4032e13b458fe182f03c72
CHEBI:16978	chemical-affects	ABCC1	DrugBank			http://pathwaycommons.org/pc12/Control_5b20fe38e9858521d39831f7bb5b76f6;http://pathwaycommons.org/pc12/BiochemicalReaction_da8948377cb398cdbc2b4d421de5ecbc
CHEBI:16978	chemical-affects	CYSLTR1	DrugBank			http://pathwaycommons.org/pc12/Control_ac3c63fde7589bc488e9f12a2bb7172e;http://pathwaycommons.org/pc12/BiochemicalReaction_dfb666d6f5db4957962828defce7a7e0
CHEBI:16978	chemical-affects	CYSLTR2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1787645d42869e8f68e9bff18e026647;http://pathwaycommons.org/pc12/Control_db66edc5609779948b72ed29807eedda
CHEBI:16982	chemical-affects	UBE2D2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_ed2e03ee729227ec04f5ac4faff06109;http://pathwaycommons.org/pc12/Control_659b6775dd77a2b75183409354ec831d
CHEBI:16985	chemical-affects	IGHG1	DrugBank			http://pathwaycommons.org/pc12/Control_c15de9e1e18456f7f4853557a5ea5a48;http://pathwaycommons.org/pc12/BiochemicalReaction_754857c59372d8f20999a08a0df1fe85
CHEBI:16985	chemical-affects	IGHG2	DrugBank			http://pathwaycommons.org/pc12/Control_23be886c8f29ddd864d4a46a93762369;http://pathwaycommons.org/pc12/BiochemicalReaction_51bd7046fae7acb098e0663abee9fb7e
CHEBI:16985	chemical-affects	IGKC	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_59d9526444a96d1ddcc641e140ce675e;http://pathwaycommons.org/pc12/Control_0657e081402dec2489912fcdd6f26e8d
CHEBI:16985	chemical-affects	IGKV2-30	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_05707d9c3950ea6be7b9521f9cdd1bc0;http://pathwaycommons.org/pc12/Control_7f41cc4b69ae39335accc8d30472f745
CHEBI:16995	chemical-affects	SRC	DrugBank			http://pathwaycommons.org/pc12/Control_492040199e3d41c7c9f2a63b6ac567c2;http://pathwaycommons.org/pc12/BiochemicalReaction_87961626a5dd98132ed5324f6bc9bfe6
CHEBI:16997	chemical-affects	F13A1	DrugBank			http://pathwaycommons.org/pc12/Control_c3cd6dd14d82905f25c0b22288be2e38;http://pathwaycommons.org/pc12/BiochemicalReaction_ce0cdc14e32ab1d055487ee4a9d16b5c
CHEBI:16998	chemical-affects	CRH	DrugBank			http://pathwaycommons.org/pc12/Control_96633d9f7ebd9626f940b2e9e826d1a2;http://pathwaycommons.org/pc12/BiochemicalReaction_fa4264f305795fbb1c4b6457601b3e1d
CHEBI:16998	chemical-affects	KYAT1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_395aab8d18cd003f1cc0c95cd64f1ce1;http://pathwaycommons.org/pc12/Control_34d4faa7920aafe47cb2824a52596197
CHEBI:17013	chemical-affects	DTYMK	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_909df32dae8029840640afc6c06e1b99;http://pathwaycommons.org/pc12/Control_49a144f07e020786f76a2bbddb36556d
CHEBI:17013	chemical-affects	TYMS	DrugBank			http://pathwaycommons.org/pc12/Control_f0b20eb7504c2cb61b1c31f54fd07ad1;http://pathwaycommons.org/pc12/BiochemicalReaction_1c27878f8ea3e6d4e0da398a4fb1f7cd
CHEBI:17015	chemical-affects	BLVRB	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_61138b6a622b42543f5307e7825ea608;http://pathwaycommons.org/pc12/Control_70585d4ec9352103e0e1dd713b5040b1
CHEBI:17015	chemical-affects	RFK	DrugBank			http://pathwaycommons.org/pc12/Control_2d679b8244ce2140caee3328d6184250;http://pathwaycommons.org/pc12/BiochemicalReaction_4f426fabb2b2aedd99283c27d8b0e97c
CHEBI:17026	chemical-affects	AR	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dd2484f4743801445369e9c4feba7e49;http://pathwaycommons.org/pc12/Control_3ba520d7807ac19bb068895f71d60fd7
CHEBI:17026	chemical-affects	CYP17A1	DrugBank			http://pathwaycommons.org/pc12/Control_974652fb9e233f93016f5b4b233a91f5;http://pathwaycommons.org/pc12/BiochemicalReaction_555b6a08e8d021e66d206b5e7e271b7f
CHEBI:17026	chemical-affects	ESR1	DrugBank			http://pathwaycommons.org/pc12/Control_709cdca997ef9137095b20e42bf8f36f;http://pathwaycommons.org/pc12/BiochemicalReaction_bfbd6b6d49648e087c5dbc5ce6cbccfb
CHEBI:17026	chemical-affects	ESR2	DrugBank			http://pathwaycommons.org/pc12/Control_ca98376ba9f24d47ca93c62832fa1d74;http://pathwaycommons.org/pc12/BiochemicalReaction_b7e7f3d01d04b69c3bcbc18719ca6f47
CHEBI:17026	chemical-affects	NR3C1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_979cfbfc48c5d10bf904a274834283d0;http://pathwaycommons.org/pc12/Control_5113945a36ffb4ab07f4248290428183
CHEBI:17026	chemical-affects	NR3C2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_acf9b2dd507b36e72844ea829a9ff696;http://pathwaycommons.org/pc12/Control_93a1ec0a5b94c2affd0ea0044f65ace8
CHEBI:17026	chemical-affects	OPRK1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f0115f813bef27791c5a989a702443f9;http://pathwaycommons.org/pc12/Control_d5fa494b3c574d01e50cfa65eee0ad7d
CHEBI:17026	chemical-affects	ORM1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_8954f29e811c9f7a38b1260f67f55382;http://pathwaycommons.org/pc12/Control_1b8d585911fccc93f1cd8c16884e995d
CHEBI:17026	chemical-affects	PGR	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1a507b2903ad14e2c2f2a2d13cf36f69;http://pathwaycommons.org/pc12/Control_96b87f7eed37dab5a4a0a2e91497a537
CHEBI:17026	chemical-affects	SHBG	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_52ed69e8611e4b6372152951c56c42cb;http://pathwaycommons.org/pc12/Control_4b7435e7642862e2c7da491193d4ad33
CHEBI:17033	chemical-affects	BLVRB	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_61138b6a622b42543f5307e7825ea608;http://pathwaycommons.org/pc12/Control_d7a4b8b8ae8caf07e001cc37b76c88b7
CHEBI:17033	chemical-affects	HMOX1	DrugBank			http://pathwaycommons.org/pc12/Control_8eb02b8e5827b2356b6893732df79038;http://pathwaycommons.org/pc12/BiochemicalReaction_89c76c9ce82225c701e19105a5d67fdc
CHEBI:17033	chemical-affects	MB	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_48bf8e4dd3e75d7b13445a3ce58f7d88;http://pathwaycommons.org/pc12/Control_8411b59e2204acc25be0fa3786677f84
CHEBI:17044	chemical-affects	GPI	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_62312b4e1b79dde9ff5a56964392aef3;http://pathwaycommons.org/pc12/Control_f689eae31715af64d85a097ab14236e8
CHEBI:17050	chemical-affects	PGAM2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_3f8e7cf4ce75141f996e90f2f1b96cc4;http://pathwaycommons.org/pc12/Control_8685341be6cae72d66af5e9853b06f0f
CHEBI:17050	chemical-affects	PGK1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_b226a9c4ea4661a0c2bf9fef1482b06c;http://pathwaycommons.org/pc12/Control_9862e766a5c310093f52358482b47751
CHEBI:17050	chemical-affects	TPI1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_e60c0ce2e97dcc56a9b025ea8b3ea266;http://pathwaycommons.org/pc12/Control_a50f961f041a61fee2e7168f42d6bd1a
CHEBI:17053	chemical-affects	ACY1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_3239def38748d34db15ff8429908563a;http://pathwaycommons.org/pc12/Control_91a143b3f6814a2fd9742d543c095917
CHEBI:17053	chemical-affects	ACY3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_27fc52e7eac475e9955f070090757639;http://pathwaycommons.org/pc12/Control_5e06137c2a3e4e520f4035307e90cf73
